id_condicao,condicao_metereologica,tipo_pista,tracado_via,uso_solo,sentido_via
3141,Sol,Múltipla,Aclive;Reta;Viaduto,Sim,Crescente
3142,Céu Claro,Dupla,Desvio Temporário;Declive;Viaduto;Reta,Sim,Crescente
3143,Céu Claro,Dupla,Rotatória;Retorno Regulamentado,Sim,Decrescente
3144,Sol,Múltipla,Reta,Sim,Não Informado
3145,Ignorado,Dupla,Aclive;Curva,Não,Decrescente
3146,Céu Claro,Dupla,Aclive;Em Obras;Desvio Temporário,Não,Decrescente
3147,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias;Desvio Temporário;Em Obras;Reta,Sim,Crescente
3148,Céu Claro,Múltipla,Reta;Declive;Em Obras,Não,Crescente
3149,Céu Claro,Simples,Retorno Regulamentado;Em Obras,Não,Crescente
3150,Sol,Múltipla,Desvio Temporário;Em Obras;Reta,Sim,Decrescente
3151,Nevoeiro/Neblina,Simples,Curva;Declive;Viaduto,Sim,Decrescente
3152,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,Não Informado
3153,Céu Claro,Dupla,Declive;Curva;Viaduto,Sim,Crescente
3154,Chuva,Simples,Reta;Em Obras,Sim,Decrescente
3155,Céu Claro,Simples,Desvio Temporário;Declive;Em Obras;Viaduto,Não,Crescente
3156,Nublado,Dupla,Desvio Temporário,Sim,Crescente
3157,Nublado,Dupla,Reta;Túnel,Sim,Decrescente
3158,Ignorado,Múltipla,Curva,Não,Decrescente
3159,Ignorado,Múltipla,Reta;Declive;Em Obras;Desvio Temporário,Sim,Decrescente
3160,Céu Claro,Dupla,Reta;Declive;Viaduto,Sim,Decrescente
3161,Céu Claro,Simples,Interseção de Vias;Rotatória;Viaduto,Não,Crescente
3162,Céu Claro,Dupla,Reta;Aclive;Interseção de Vias;Retorno Regulamentado,Sim,Decrescente
3163,Nevoeiro/Neblina,Simples,Curva;Retorno Regulamentado,Não,Crescente
3164,Céu Claro,Dupla,Reta;Aclive;Viaduto,Sim,Decrescente
3165,Nublado,Múltipla,Viaduto,Sim,Crescente
3166,Nublado,Múltipla,Viaduto,Sim,Decrescente
3167,Céu Claro,Múltipla,Reta;Em Obras;Desvio Temporário,Sim,Decrescente
3168,Céu Claro,Simples,Declive;Interseção de Vias;Viaduto;Reta,Não,Crescente
3169,Chuva,Múltipla,Interseção de Vias;Retorno Regulamentado;Reta,Sim,Crescente
3170,Nublado,Dupla,Reta;Declive;Ponte,Não,Crescente
3171,Nublado,Dupla,Reta;Aclive;Ponte,Não,Crescente
3172,Sol,Dupla,Viaduto;Curva,Sim,Crescente
3173,Chuva,Múltipla,Viaduto,Sim,Crescente
3174,Céu Claro,Dupla,Reta;Em Obras;Declive,Sim,Decrescente
3175,Ignorado,Simples,Desvio Temporário;Curva;Em Obras,Não,Decrescente
3176,Céu Claro,Simples,Rotatória;Reta;Interseção de Vias,Não,Crescente
3177,Nublado,Simples,Interseção de Vias;Rotatória,Não,Decrescente
3178,Sol,Dupla,Reta;Rotatória,Sim,Crescente
3179,Céu Claro,Dupla,Rotatória;Declive;Interseção de Vias,Sim,Decrescente
3180,Nevoeiro/Neblina,Simples,Rotatória,Sim,Crescente
3181,Nublado,Dupla,Viaduto;Reta,Não,Decrescente
3182,Chuva,Dupla,Aclive;Reta;Viaduto,Sim,Decrescente
3183,Vento,Dupla,Reta;Ponte;Em Obras,Não,Crescente
3184,Céu Claro,Múltipla,Em Obras;Declive;Reta,Sim,Crescente
3185,Céu Claro,Dupla,Interseção de Vias;Retorno Regulamentado;Rotatória;Declive,Não,Crescente
3186,Céu Claro,Dupla,Viaduto;Interseção de Vias,Não,Decrescente
3187,Chuva,Dupla,Curva;Viaduto,Sim,Crescente
3188,Céu Claro,Dupla,Reta;Retorno Regulamentado;Declive,Sim,Crescente
3189,Céu Claro,Dupla,Reta;Aclive;Retorno Regulamentado,Sim,Decrescente
3190,Céu Claro,Dupla,Reta;Declive;Retorno Regulamentado,Sim,Decrescente
3191,Céu Claro,Simples,Curva;Retorno Regulamentado;Declive,Sim,Decrescente
3192,Nublado,Dupla,Reta;Interseção de Vias;Retorno Regulamentado,Sim,Crescente
3193,Nublado,Múltipla,Em Obras;Rotatória,Não,Decrescente
3194,Chuva,Simples,Curva;Aclive,Sim,Crescente
3195,Nevoeiro/Neblina,Simples,Desvio Temporário,Não,Decrescente
3196,Céu Claro,Dupla,Reta;Desvio Temporário,Sim,Crescente
3197,Ignorado,Dupla,Aclive,Sim,Decrescente
3198,Ignorado,Dupla,Retorno Regulamentado,Não,Decrescente
3199,Sol,Simples,Reta;Retorno Regulamentado,Não,Decrescente
3200,Sol,Dupla,Interseção de Vias;Retorno Regulamentado,Não,Decrescente
3201,Céu Claro,Dupla,Declive;Viaduto;Retorno Regulamentado,Não,Crescente
3202,Sol,Múltipla,Rotatória;Reta,Sim,Decrescente
3203,Nevoeiro/Neblina,Dupla,Interseção de Vias;Retorno Regulamentado,Sim,Decrescente
3204,Nevoeiro/Neblina,Dupla,Interseção de Vias,Sim,Crescente
3205,Chuva,Dupla,Reta;Em Obras;Desvio Temporário,Não,Decrescente
3206,Céu Claro,Múltipla,Curva;Interseção de Vias;Rotatória,Sim,Decrescente
3207,Nevoeiro/Neblina,Simples,Aclive;Curva,Não,Crescente
3208,Garoa/Chuvisco,Dupla,Retorno Regulamentado;Declive;Reta,Sim,Crescente
3209,Céu Claro,Dupla,Ponte;Reta;Declive,Sim,Crescente
3210,Céu Claro,Múltipla,Curva;Declive;Viaduto,Sim,Crescente
3211,Céu Claro,Dupla,Em Obras;Desvio Temporário,Sim,Crescente
3212,Céu Claro,Dupla,Curva;Retorno Regulamentado;Aclive,Não,Crescente
3213,Céu Claro,Simples,Retorno Regulamentado;Rotatória;Reta,Sim,Crescente
3214,Chuva,Simples,Interseção de Vias;Aclive;Reta,Sim,Crescente
3215,Chuva,Dupla,Reta;Rotatória,Sim,Crescente
3216,Céu Claro,Múltipla,Reta;Rotatória,Não,Crescente
3217,Sol,Simples,Rotatória;Interseção de Vias,Não,Decrescente
3218,Céu Claro,Múltipla,Em Obras;Desvio Temporário;Reta,Sim,Decrescente
3219,Céu Claro,Múltipla,Viaduto;Reta,Não,Crescente
3220,Céu Claro,Dupla,Aclive;Rotatória,Sim,Crescente
3221,Céu Claro,Simples,Declive;Viaduto;Rotatória,Sim,Crescente
3222,Céu Claro,Simples,Reta;Interseção de Vias;Ponte,Sim,Decrescente
3223,Céu Claro,Múltipla,Interseção de Vias;Reta;Retorno Regulamentado,Sim,Crescente
3224,Ignorado,Múltipla,Aclive;Reta,Sim,Decrescente
3225,Nublado,Múltipla,Declive;Curva,Sim,Crescente
3226,Céu Claro,Dupla,Declive;Reta;Viaduto;Interseção de Vias,Sim,Crescente
3227,Ignorado,Simples,Reta;Declive;Interseção de Vias,Não,Decrescente
3228,Nublado,Simples,Declive;Viaduto;Reta,Sim,Decrescente
3229,Nevoeiro/Neblina,Dupla,Declive,Sim,Crescente
3230,Sol,Múltipla,Reta;Em Obras,Não,Crescente
3231,Nublado,Simples,Declive;Interseção de Vias,Não,Crescente
3232,Céu Claro,Simples,Reta;Interseção de Vias;Em Obras,Não,Crescente
3233,Céu Claro,Dupla,Em Obras;Retorno Regulamentado,Sim,Crescente
3234,Céu Claro,Simples,Viaduto;Curva,Sim,Decrescente
3235,Chuva,Dupla,Curva;Retorno Regulamentado,Sim,Decrescente
3236,Céu Claro,Simples,Viaduto;Rotatória,Sim,Decrescente
3237,Ignorado,Simples,Declive;Reta,Sim,Decrescente
3238,Céu Claro,Dupla,Curva;Viaduto;Interseção de Vias,Não,Crescente
3239,Nevoeiro/Neblina,Múltipla,Curva,Não,Crescente
3240,Nevoeiro/Neblina,Simples,Curva;Aclive;Viaduto,Não,Decrescente
3241,Nevoeiro/Neblina,Dupla,Reta;Interseção de Vias,Não,Decrescente
3242,Sol,Simples,Interseção de Vias;Aclive;Reta,Não,Decrescente
3243,Nublado,Simples,Reta;Desvio Temporário;Declive;Em Obras,Não,Crescente
3244,Nublado,Dupla,Curva;Rotatória,Sim,Decrescente
3245,Céu Claro,Dupla,Retorno Regulamentado;Interseção de Vias;Curva,Não,Crescente
3246,Céu Claro,Simples,Em Obras,Sim,Decrescente
3247,Nevoeiro/Neblina,Dupla,Declive;Curva,Não,Decrescente
3248,Céu Claro,Dupla,Viaduto;Rotatória,Sim,Crescente
3249,Nevoeiro/Neblina,Dupla,Ponte;Reta,Não,Crescente
3250,Nevoeiro/Neblina,Simples,Interseção de Vias;Curva,Sim,Decrescente
3251,Nevoeiro/Neblina,Múltipla,Aclive;Curva;Viaduto,Sim,Decrescente
3252,Sol,Simples,Declive;Curva,Sim,Crescente
3253,Ignorado,Simples,Em Obras;Reta,Sim,Crescente
3254,Céu Claro,Simples,Interseção de Vias;Aclive;Viaduto;Reta,Sim,Crescente
3255,Sol,Simples,Reta;Interseção de Vias,Não,Não Informado
3256,Céu Claro,Dupla,Retorno Regulamentado;Reta;Aclive,Não,Crescente
3257,Nevoeiro/Neblina,Dupla,Curva,Sim,Decrescente
3258,Céu Claro,Dupla,Declive;Rotatória,Não,Crescente
3259,Ignorado,Simples,Ponte,Sim,Crescente
3260,Céu Claro,Simples,Em Obras;Declive;Reta,Sim,Decrescente
3261,Céu Claro,Simples,Declive;Curva;Rotatória,Sim,Crescente
3262,Céu Claro,Dupla,Desvio Temporário,Sim,Crescente
3263,Nublado,Dupla,Reta;Declive;Retorno Regulamentado,Não,Decrescente
3264,Chuva,Múltipla,Retorno Regulamentado;Interseção de Vias;Reta,Não,Crescente
3265,Nublado,Dupla,Retorno Regulamentado;Aclive;Viaduto;Curva,Sim,Crescente
3266,Nublado,Simples,Reta;Declive;Interseção de Vias,Sim,Crescente
3267,Ignorado,Múltipla,Reta;Interseção de Vias,Sim,Crescente
3268,Nublado,Simples,Reta;Interseção de Vias;Viaduto,Sim,Decrescente
3269,Nublado,Dupla,Em Obras;Reta,Não,Decrescente
3270,Chuva,Múltipla,Reta;Declive;Em Obras,Sim,Decrescente
3271,Garoa/Chuvisco,Dupla,Retorno Regulamentado;Curva;Túnel;Viaduto,Sim,Crescente
3272,Céu Claro,Dupla,Desvio Temporário;Declive;Curva,Não,Crescente
3273,Céu Claro,Simples,Aclive;Curva,Não,Não Informado
3274,Nublado,Simples,Curva;Retorno Regulamentado;Declive,Não,Crescente
3275,Ignorado,Simples,Reta;Ponte,Sim,Crescente
3276,Sol,Dupla,Em Obras;Reta,Não,Decrescente
3277,Céu Claro,Dupla,Reta;Aclive;Viaduto,Não,Crescente
3278,Ignorado,Simples,Reta;Interseção de Vias,Sim,Decrescente
3279,Nevoeiro/Neblina,Dupla,Declive;Rotatória,Sim,Crescente
3280,Sol,Dupla,Retorno Regulamentado;Interseção de Vias;Aclive;Viaduto,Não,Decrescente
3281,Sol,Simples,Reta;Aclive;Em Obras,Não,Decrescente
3282,Chuva,Simples,Túnel;Curva,Sim,Crescente
3283,Nublado,Simples,Declive;Reta;Ponte,Não,Crescente
3284,Céu Claro,Simples,Curva;Aclive;Em Obras,Sim,Crescente
3285,Céu Claro,Dupla,Em Obras;Aclive;Rotatória,Não,Decrescente
3286,Chuva,Simples,Aclive;Curva;Interseção de Vias,Não,Decrescente
3287,Nevoeiro/Neblina,Dupla,Reta;Viaduto,Não,Decrescente
3288,Nublado,Dupla,Reta;Declive;Em Obras,Não,Decrescente
3289,Sol,Múltipla,Reta;Em Obras,Sim,Decrescente
3290,Céu Claro,Simples,Curva;Em Obras;Desvio Temporário,Sim,Crescente
3291,Céu Claro,Múltipla,Retorno Regulamentado;Reta;Viaduto,Sim,Decrescente
3292,Céu Claro,Múltipla,Declive;Viaduto,Sim,Decrescente
3293,Sol,Múltipla,Reta;Interseção de Vias;Túnel,Sim,Decrescente
3294,Nublado,Simples,Interseção de Vias;Reta;Rotatória,Sim,Decrescente
3295,Nublado,Dupla,Retorno Regulamentado;Interseção de Vias;Reta,Sim,Decrescente
3296,Sol,Dupla,Viaduto,Não,Decrescente
3297,Céu Claro,Dupla,Viaduto;Em Obras;Reta,Sim,Crescente
3298,Ignorado,Dupla,Curva;Interseção de Vias,Sim,Crescente
3299,Céu Claro,Dupla,Curva,Sim,Não Informado
3300,Nublado,Múltipla,Reta;Declive;Em Obras;Viaduto,Não,Crescente
3301,Céu Claro,Múltipla,Aclive;Viaduto;Reta,Sim,Crescente
3302,Céu Claro,Múltipla,Retorno Regulamentado;Rotatória,Não,Crescente
3303,Sol,Simples,Declive,Sim,Crescente
3304,Céu Claro,Simples,Em Obras;Declive,Não,Decrescente
3305,Céu Claro,Múltipla,Curva;Aclive;Interseção de Vias,Sim,Crescente
3306,Céu Claro,Dupla,Em Obras;Rotatória,Sim,Decrescente
3307,Ignorado,Simples,Em Obras;Curva,Sim,Decrescente
3308,Céu Claro,Dupla,Curva;Viaduto;Declive;Interseção de Vias,Não,Crescente
3309,Nublado,Simples,Viaduto;Curva,Sim,Decrescente
3310,Céu Claro,Simples,Em Obras;Interseção de Vias;Rotatória,Sim,Crescente
3311,Céu Claro,Simples,Curva;Aclive;Rotatória,Sim,Crescente
3312,Garoa/Chuvisco,Simples,Viaduto,Sim,Crescente
3313,Garoa/Chuvisco,Múltipla,Viaduto;Reta,Sim,Crescente
3314,Garoa/Chuvisco,Simples,Viaduto,Sim,Decrescente
3315,Garoa/Chuvisco,Dupla,Curva;Declive,Sim,Crescente
3316,Nublado,Dupla,Viaduto;Rotatória,Sim,Decrescente
3317,Garoa/Chuvisco,Múltipla,Reta;Aclive,Sim,Decrescente
3318,Nublado,Dupla,Declive;Retorno Regulamentado,Não,Crescente
3319,Chuva,Dupla,Reta;Declive;Ponte,Sim,Decrescente
3320,Chuva,Simples,Desvio Temporário;Em Obras,Não,Decrescente
3321,Nublado,Múltipla,Reta;Em Obras;Desvio Temporário,Sim,Decrescente
3322,Nublado,Múltipla,Aclive;Curva,Sim,Crescente
3323,Sol,Múltipla,Curva;Rotatória,Não,Crescente
3324,Céu Claro,Dupla,Retorno Regulamentado;Interseção de Vias,Sim,Decrescente
3325,Nublado,Simples,Aclive;Interseção de Vias,Não,Crescente
3326,Céu Claro,Dupla,Em Obras;Curva,Não,Decrescente
3327,Céu Claro,Simples,Reta;Declive;Viaduto,Sim,Crescente
3328,Céu Claro,Múltipla,Reta;Declive;Retorno Regulamentado,Sim,Crescente
3329,Céu Claro,Simples,Viaduto;Rotatória,Não,Crescente
3330,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias;Em Obras;Reta,Não,Crescente
3331,Nublado,Simples,Desvio Temporário;Reta;Declive,Não,Decrescente
3332,Nublado,Múltipla,Retorno Regulamentado;Rotatória,Sim,Decrescente
3333,Garoa/Chuvisco,Dupla,Rotatória,Não,Crescente
3334,Garoa/Chuvisco,Múltipla,Declive;Interseção de Vias,Não,Crescente
3335,Céu Claro,Múltipla,Viaduto,Sim,Não Informado
3336,Ignorado,Simples,Retorno Regulamentado,Sim,Crescente
3337,Garoa/Chuvisco,Simples,Declive;Reta,Sim,Crescente
3338,Sol,Simples,Retorno Regulamentado;Reta;Interseção de Vias,Sim,Crescente
3339,Céu Claro,Simples,Interseção de Vias;Rotatória,Sim,Não Informado
3340,Nublado,Múltipla,Curva;Declive,Sim,Crescente
3341,Garoa/Chuvisco,Dupla,Viaduto,Sim,Crescente
3342,Sol,Simples,Reta;Rotatória;Interseção de Vias,Não,Crescente
3343,Sol,Dupla,Interseção de Vias;Reta;Aclive,Sim,Decrescente
3344,Sol,Simples,Declive;Interseção de Vias,Sim,Crescente
3345,Nublado,Simples,Curva;Interseção de Vias,Não,Decrescente
3346,Céu Claro,Dupla,Reta;Declive;Viaduto,Sim,Crescente
3347,Céu Claro,Simples,Aclive;Em Obras,Não,Crescente
3348,Nublado,Múltipla,Reta;Interseção de Vias;Em Obras,Sim,Crescente
3349,Céu Claro,Simples,Curva;Ponte,Sim,Decrescente
3350,Céu Claro,Simples,Curva;Aclive;Interseção de Vias,Não,Crescente
3351,Céu Claro,Dupla,Em Obras;Viaduto;Reta,Sim,Crescente
3352,Céu Claro,Simples,Reta;Interseção de Vias;Desvio Temporário,Sim,Decrescente
3353,Céu Claro,Dupla,Interseção de Vias;Reta;Em Obras,Sim,Decrescente
3354,Céu Claro,Simples,Interseção de Vias;Viaduto,Sim,Crescente
3355,Nublado,Simples,Retorno Regulamentado;Interseção de Vias;Aclive;Reta,Não,Crescente
3356,Céu Claro,Dupla,Em Obras;Curva,Sim,Decrescente
3357,Sol,Simples,Em Obras;Curva,Não,Crescente
3358,Vento,Simples,Curva,Não,Crescente
3359,Nublado,Simples,Rotatória;Reta,Sim,Crescente
3360,Sol,Simples,Rotatória;Curva,Sim,Crescente
3361,Céu Claro,Simples,Reta;Aclive;Viaduto,Não,Decrescente
3362,Céu Claro,Múltipla,Curva;Declive;Viaduto,Não,Decrescente
3363,Sol,Dupla,Em Obras;Curva,Não,Decrescente
3364,Céu Claro,Simples,Curva;Interseção de Vias;Viaduto,Sim,Crescente
3365,Céu Claro,Simples,Rotatória,Não,Não Informado
3366,Nublado,Dupla,Curva;Desvio Temporário;Em Obras,Não,Crescente
3367,Ignorado,Múltipla,Reta;Declive,Sim,Crescente
3368,Céu Claro,Múltipla,Viaduto;Rotatória,Sim,Decrescente
3369,Nublado,Múltipla,Viaduto;Reta,Sim,Crescente
3370,Vento,Múltipla,Reta;Declive,Sim,Decrescente
3371,Céu Claro,Múltipla,Em Obras;Interseção de Vias,Sim,Decrescente
3372,Nublado,Simples,Curva;Rotatória,Sim,Crescente
3373,Céu Claro,Múltipla,Viaduto;Interseção de Vias,Sim,Crescente
3374,Nevoeiro/Neblina,Múltipla,Interseção de Vias;Rotatória,Sim,Crescente
3375,Céu Claro,Simples,Aclive;Viaduto;Curva,Sim,Decrescente
3376,Céu Claro,Simples,Aclive;Interseção de Vias;Rotatória,Não,Crescente
3377,Céu Claro,Dupla,Interseção de Vias;Retorno Regulamentado,Não,Crescente
3378,Céu Claro,Múltipla,Em Obras;Aclive;Reta,Não,Decrescente
3379,Céu Claro,Dupla,Interseção de Vias;Reta;Retorno Regulamentado,Sim,Crescente
3380,Céu Claro,Múltipla,Declive;Em Obras;Reta,Sim,Crescente
3381,Garoa/Chuvisco,Simples,Rotatória,Não,Decrescente
3382,Céu Claro,Simples,Declive;Interseção de Vias;Retorno Regulamentado;Reta,Sim,Crescente
3383,Chuva,Dupla,Aclive;Interseção de Vias;Viaduto,Sim,Crescente
3384,Nublado,Dupla,Curva;Retorno Regulamentado;Declive,Não,Decrescente
3385,Nublado,Múltipla,Declive,Não,Decrescente
3386,Nublado,Dupla,Interseção de Vias;Viaduto,Não,Crescente
3387,Chuva,Múltipla,Declive;Curva,Sim,Decrescente
3388,Céu Claro,Múltipla,Aclive;Curva;Interseção de Vias,Sim,Crescente
3389,Céu Claro,Simples,Declive;Curva;Interseção de Vias,Sim,Crescente
3390,Céu Claro,Dupla,Reta;Interseção de Vias;Declive,Não,Decrescente
3391,Céu Claro,Dupla,Curva;Declive;Rotatória,Não,Não Informado
3392,Chuva,Simples,Aclive;Curva;Interseção de Vias,Sim,Crescente
3393,Nublado,Múltipla,Curva;Retorno Regulamentado,Não,Decrescente
3394,Nublado,Simples,Desvio Temporário;Reta,Não,Decrescente
3395,Ignorado,Dupla,Desvio Temporário;Em Obras,Não,Decrescente
3396,Sol,Simples,Interseção de Vias;Rotatória;Reta,Sim,Crescente
3397,Chuva,Múltipla,Viaduto;Reta,Sim,Crescente
3398,Céu Claro,Simples,Retorno Regulamentado;Curva,Sim,Crescente
3399,Céu Claro,Simples,Interseção de Vias;Reta,Sim,Não Informado
3400,Céu Claro,Dupla,Reta;Em Obras;Viaduto,Não,Crescente
3401,Nublado,Dupla,Aclive;Viaduto;Reta,Sim,Decrescente
3402,Céu Claro,Simples,Retorno Regulamentado;Desvio Temporário;Em Obras,Sim,Crescente
3403,Céu Claro,Simples,Viaduto;Curva,Não,Decrescente
3404,Ignorado,Dupla,Interseção de Vias,Não,Crescente
3405,Céu Claro,Simples,Reta;Aclive;Rotatória,Não,Crescente
3406,Céu Claro,Dupla,Reta;Interseção de Vias;Em Obras,Não,Decrescente
3407,Garoa/Chuvisco,Simples,Em Obras;Aclive,Sim,Decrescente
3408,Garoa/Chuvisco,Simples,Em Obras;Reta,Sim,Crescente
3409,Nublado,Simples,Aclive;Reta;Retorno Regulamentado,Sim,Crescente
3410,Céu Claro,Múltipla,Aclive;Reta;Interseção de Vias,Sim,Crescente
3411,Céu Claro,Simples,Aclive;Reta,Não,Não Informado
3412,Céu Claro,Simples,Declive;Em Obras;Reta,Não,Crescente
3413,Nublado,Simples,Desvio Temporário,Não,Crescente
3414,Ignorado,Dupla,Declive;Curva,Não,Decrescente
3415,Nublado,Dupla,Rotatória;Curva,Sim,Decrescente
3416,Céu Claro,Múltipla,Em Obras;Aclive;Reta,Sim,Crescente
3417,Céu Claro,Múltipla,Aclive;Curva;Interseção de Vias;Rotatória,Sim,Crescente
3418,Nublado,Simples,Reta;Em Obras;Aclive,Sim,Decrescente
3419,Céu Claro,Dupla,Curva;Retorno Regulamentado;Declive,Não,Crescente
3420,Céu Claro,Dupla,Reta;Desvio Temporário;Túnel;Em Obras,Não,Crescente
3421,Sol,Múltipla,Aclive;Reta,Sim,Crescente
3422,Céu Claro,Múltipla,Viaduto;Interseção de Vias;Rotatória,Sim,Crescente
3423,Garoa/Chuvisco,Dupla,Curva;Ponte,Sim,Crescente
3424,Nublado,Dupla,Aclive;Reta;Ponte,Não,Decrescente
3425,Céu Claro,Simples,Ponte;Declive,Não,Decrescente
3426,Céu Claro,Simples,Rotatória;Viaduto,Sim,Decrescente
3427,Céu Claro,Simples,Em Obras;Desvio Temporário,Sim,Decrescente
3428,Chuva,Simples,Viaduto;Rotatória,Sim,Decrescente
3429,Céu Claro,Simples,Declive;Rotatória,Sim,Decrescente
3430,Chuva,Múltipla,Reta;Ponte,Sim,Decrescente
3431,Ignorado,Dupla,Reta;Rotatória,Sim,Crescente
3432,Nublado,Simples,Desvio Temporário;Curva,Sim,Decrescente
3433,Céu Claro,Múltipla,Rotatória,Não,Decrescente
3434,Sol,Simples,Reta;Interseção de Vias;Rotatória,Não,Decrescente
3435,Chuva,Simples,Declive;Reta;Ponte,Sim,Crescente
3436,Céu Claro,Múltipla,Viaduto;Retorno Regulamentado,Sim,Crescente
3437,Sol,Múltipla,Viaduto;Reta,Sim,Crescente
3438,Nublado,Simples,Retorno Regulamentado;Curva,Sim,Crescente
3439,Céu Claro,Dupla,Reta;Retorno Regulamentado;Aclive,Sim,Crescente
3440,Sol,Dupla,Aclive;Viaduto;Reta,Sim,Decrescente
3441,Nublado,Múltipla,Aclive;Interseção de Vias;Reta,Sim,Decrescente
3442,Céu Claro,Simples,Reta;Aclive;Interseção de Vias;Viaduto,Não,Decrescente
3443,Garoa/Chuvisco,Dupla,Reta;Retorno Regulamentado,Sim,Crescente
3444,Nublado,Dupla,Em Obras,Não,Crescente
3445,Sol,Simples,Reta,Sim,Não Informado
3446,Céu Claro,Dupla,Aclive;Em Obras;Reta,Sim,Crescente
3447,Nevoeiro/Neblina,Simples,Interseção de Vias,Sim,Decrescente
3448,Céu Claro,Simples,Reta;Retorno Regulamentado;Aclive,Sim,Decrescente
3449,Nublado,Simples,Viaduto,Não,Decrescente
3450,Céu Claro,Dupla,Aclive;Curva;Viaduto,Sim,Decrescente
3451,Sol,Dupla,Interseção de Vias;Declive;Reta,Sim,Crescente
3452,Céu Claro,Simples,Desvio Temporário;Em Obras;Reta,Não,Crescente
3453,Céu Claro,Múltipla,Reta;Viaduto;Declive,Sim,Decrescente
3454,Vento,Dupla,Reta;Em Obras,Sim,Crescente
3455,Nevoeiro/Neblina,Simples,Declive;Em Obras;Curva,Sim,Crescente
3456,Céu Claro,Simples,Aclive;Curva;Interseção de Vias;Em Obras,Sim,Crescente
3457,Céu Claro,Simples,Rotatória;Ponte,Não,Crescente
3458,Céu Claro,Simples,Viaduto;Interseção de Vias;Rotatória,Sim,Crescente
3459,Nublado,Simples,Interseção de Vias;Reta;Aclive,Sim,Crescente
3460,Céu Claro,Dupla,Curva;Declive;Em Obras,Não,Crescente
3461,Garoa/Chuvisco,Dupla,Em Obras,Não,Decrescente
3462,Garoa/Chuvisco,Dupla,Rotatória,Não,Decrescente
3463,Garoa/Chuvisco,Dupla,Reta;Interseção de Vias;Viaduto;Declive,Sim,Decrescente
3464,Nevoeiro/Neblina,Simples,Em Obras,Sim,Crescente
3465,Sol,Dupla,Desvio Temporário;Em Obras;Reta,Sim,Decrescente
3466,Céu Claro,Simples,Interseção de Vias;Reta;Retorno Regulamentado,Sim,Crescente
3467,Céu Claro,Dupla,Declive;Reta;Em Obras,Não,Crescente
3468,Ignorado,Simples,Reta;Interseção de Vias,Sim,Crescente
3469,Nublado,Dupla,Curva;Ponte,Não,Crescente
3470,Sol,Múltipla,Curva;Declive,Sim,Decrescente
3471,Céu Claro,Múltipla,Reta;Interseção de Vias;Retorno Regulamentado,Sim,Decrescente
3472,Sol,Dupla,Curva;Viaduto;Retorno Regulamentado,Sim,Crescente
3473,Sol,Simples,Curva;Aclive;Viaduto,Sim,Crescente
3474,Nublado,Múltipla,Viaduto;Interseção de Vias;Curva,Sim,Crescente
3475,Nublado,Dupla,Reta;Viaduto,Não,Decrescente
3476,Chuva,Dupla,Curva;Retorno Regulamentado;Declive,Não,Crescente
3477,Chuva,Simples,Aclive;Curva;Ponte,Não,Crescente
3478,Céu Claro,Simples,Interseção de Vias;Reta;Aclive,Sim,Crescente
3479,Céu Claro,Simples,Aclive;Reta;Em Obras,Sim,Decrescente
3480,Céu Claro,Simples,Reta;Rotatória;Declive,Sim,Crescente
3481,Céu Claro,Dupla,Declive;Curva;Rotatória,Sim,Crescente
3482,Chuva,Múltipla,Aclive;Curva,Não,Decrescente
3483,Chuva,Múltipla,Declive;Retorno Regulamentado,Não,Decrescente
3484,Chuva,Dupla,Em Obras;Reta,Sim,Crescente
3485,Nublado,Dupla,Aclive;Interseção de Vias,Sim,Decrescente
3486,Garoa/Chuvisco,Dupla,Retorno Regulamentado,Não,Crescente
3487,Céu Claro,Simples,Declive;Interseção de Vias;Curva,Sim,Decrescente
3488,Céu Claro,Simples,Declive;Reta;Retorno Regulamentado,Não,Crescente
3489,Nublado,Múltipla,Desvio Temporário;Curva;Em Obras,Não,Decrescente
3490,Céu Claro,Simples,Rotatória;Declive,Sim,Decrescente
3491,Nublado,Dupla,Desvio Temporário;Em Obras;Reta;Aclive,Não,Decrescente
3492,Céu Claro,Dupla,Viaduto;Curva,Sim,Decrescente
3493,Chuva,Dupla,Curva;Desvio Temporário,Não,Crescente
3494,Céu Claro,Dupla,Declive;Curva;Retorno Regulamentado,Não,Crescente
3495,Nublado,Múltipla,Reta;Retorno Regulamentado,Sim,Decrescente
3496,Chuva,Simples,Curva;Declive;Viaduto,Sim,Decrescente
3497,Chuva,Múltipla,Reta;Interseção de Vias,Não,Decrescente
3498,Garoa/Chuvisco,Múltipla,Interseção de Vias,Não,Crescente
3499,Chuva,Dupla,Reta;Aclive;Desvio Temporário;Em Obras,Não,Crescente
3500,Sol,Simples,Reta;Interseção de Vias;Declive,Não,Decrescente
3501,Vento,Dupla,Reta;Aclive,Sim,Crescente
3502,Nublado,Dupla,Viaduto;Interseção de Vias;Rotatória,Sim,Decrescente
3503,Garoa/Chuvisco,Simples,Interseção de Vias;Viaduto;Rotatória,Sim,Crescente
3504,Nublado,Dupla,Interseção de Vias;Rotatória;Viaduto,Sim,Crescente
3505,Céu Claro,Dupla,Curva;Desvio Temporário;Em Obras,Sim,Crescente
3506,Céu Claro,Dupla,Interseção de Vias;Em Obras,Sim,Crescente
